28.9643371; 1.1550746; 3.1527419; 2.4794764; -0.3128049; 3.4513659; 0.8330276
29.1640911; 1.0274125; 3.0000426; 2.4079547; -0.3973505; 3.4992467; 0.7082271
29.3638452; 0.8879795; 2.8559365; 2.3419492; -0.2608921; 3.5394449; 0.6021237
29.5635992; 0.7411535; 2.7199818; 2.2913430; -0.3086776; 3.5732651; 0.5119162
29.7633533; 0.5870312; 2.5940488; 2.2166877; -0.4102243; 3.6017687; 0.4352232
29.9631073; 0.4231959; 2.4808134; 2.1341552; -0.4189457; 3.6258259; 0.3700200
30.1628614; 0.2497784; 2.3813100; 2.0487986; -0.4330794; 3.6461540; 0.3145853
30.3626154; 0.0687961; 2.2971581; 1.9644095; -0.4030118; 3.6633480; 0.2674555
30.5623695; -0.1181968; 2.2278615; 1.8883659; -0.3607084; 3.6779028; 0.2273865
30.7621235; -0.3097439; 2.1721512; 1.8206826; -0.3210967; 3.6902320; 0.1933205
30.9618776; -0.5049333; 2.1287588; 1.7594407; -0.2908336; 3.7006817; 0.1643581
31.1616316; -0.7016159; 2.0969628; 1.7033562; -0.2711588; 3.7095428; 0.1397347
31.3613857; -0.8995777; 2.0758601; 1.6511614; -0.2543765; 3.7170597; 0.1188003
31.5611397; -1.0989047; 2.0647815; 1.6020201; -0.2381727; 3.7234385; 0.1010021
31.7608938; -1.2997227; 2.0632052; 1.5558265; -0.2214828; 3.7288531; 0.0858704
31.9606478; -1.4981251; 2.0704158; 1.5137265; -0.2029021; 3.7334503; 0.0730057
32.1604019; -1.6967207; 2.0856637; 1.4754021; -0.1794862; 3.7373544; 0.0620683
32.3601559; -1.8967966; 2.1082787; 1.4419801; -0.1524717; 3.7406703; 0.0527695
32.5599100; -2.0931482; 2.1365573; 1.4143726; -0.1272003; 3.7434872; 0.0448638
32.7596640; -2.2896540; 2.1699431; 1.3919168; -0.0877073; 3.7458804; 0.0381425
32.9594181; -2.4866399; 2.2069395; 1.3803187; -0.0296934; 3.7479138; 0.0324282
33.1591721; -2.6819220; 2.2452627; 1.3715039; -0.0824905; 3.7496418; 0.0275699
33.3589262; -2.8792952; 2.2874020; 1.3466659; -0.1641961; 3.7511102; 0.0234395
33.5586802; -3.0737544; 2.3348346; 1.3184335; -0.1109256; 3.7523582; 0.0199279
33.7584343; -3.2666177; 2.3864452; 1.3021543; -0.0531637; 3.7534189; 0.0169424
33.9581883; -3.4593925; 2.4402840; 1.2963933; -0.0039422; 3.7543205; 0.0144042
34.1579423; -3.6514318; 2.4940772; 1.3006280; 0.0454554; 3.7550868; 0.0122462
34.3576964; -3.8444516; 2.5462701; 1.3143455; 0.0920940; 3.7557382; 0.0104115
34.5574504; -4.0381517; 2.5948323; 1.3375884; 0.1410722; 3.7562919; 0.0088517
34.7572045; -4.2330982; 2.6379071; 1.3707425; 0.1910274; 3.7567626; 0.0075256
34.9569585; -4.4300068; 2.6735952; 1.4138952; 0.2405519; 3.7571627; 0.0063981
35.1567126; -4.6276344; 2.6996546; 1.4673962; 0.2980345; 3.7575029; 0.0054396
35.3564666; -4.8263627; 2.7133720; 1.5422583; 0.4643265; 3.7577920; 0.0046247
35.5562207; -5.0260140; 2.7087741; 1.6498432; 0.5851807; 3.7580378; -1.5604870
35.7559747; -5.2237096; 2.6816540; 1.7638021; 0.5667572; 3.6741559; -0.7131767
35.9557288; -5.4193707; 2.6314747; 1.8801997; 0.5657176; 3.6351756; -0.4311143
36.1554828; -5.6070367; 2.5597488; 1.9911260; 0.5543824; 3.6114080; -0.1212536
36.3552369; -5.7869367; 2.4663666; 2.1104616; 0.6234700; 3.6046950; -0.9739454
