1.9500,-0.3400,0.0425,0.0425
2.0000,-0.3400,0.0425,0.0425
2.0500,-0.3400,0.0425,0.0425
2.1000,-0.3400,0.0425,0.0425
2.1500,-0.3400,0.0426,0.0426
2.2000,-0.3400,0.0428,0.0428
2.2500,-0.2900,0.0407,0.0407
2.3000,-0.2900,0.0412,0.0412
2.3500,-0.2900,0.0419,0.0419
2.4000,-0.2900,0.0425,0.0425
2.4500,-0.2900,0.0426,0.0426
2.5000,-0.2900,0.0428,0.0428
2.5500,-0.2900,0.0432,0.0432
2.6000,-0.2400,0.0412,0.0412
2.6500,-0.2400,0.0419,0.0419
2.7000,-0.2400,0.0427,0.0427
2.7500,-0.2400,0.0437,0.0437
2.8000,-0.1900,0.0419,0.0419
2.8500,-0.1400,0.0404,0.0404
2.9000,-0.1400,0.0414,0.0414
2.9500,-0.1400,0.0425,0.0425
3.0000,-0.0900,0.0414,0.0414
3.0500,-0.0900,0.0425,0.0425
3.1000,-0.0400,0.0416,0.0416
3.1500,-0.0400,0.0425,0.0425
3.2000,0.0100,0.0416,0.0416
3.2500,0.0600,0.0410,0.0410
3.3000,0.1100,0.0395,0.0395
3.3500,0.1600,0.0381,0.0381
3.4000,0.2100,0.0369,0.0369
3.4000,0.2600,0.0382,0.0382
3.4500,0.3100,0.0372,0.0372
3.4500,0.3600,0.0375,0.0375
3.5000,0.4100,0.0364,0.0364
3.5000,0.4600,0.0369,0.0369
3.5500,0.5100,0.0350,0.0350
3.5500,0.5600,0.0350,0.0350
3.5500,0.6100,0.0351,0.0351
3.5500,0.6600,0.0347,0.0347
3.5500,0.7100,0.0335,0.0335
3.6000,0.7600,0.0340,0.0340
3.6000,0.8100,0.0340,0.0340
3.6000,0.8600,0.0334,0.0334
3.6000,0.9100,0.0329,0.0329
3.6000,0.9600,0.0326,0.0326
3.6500,1.0100,0.0326,0.0326
3.6500,1.0600,0.0329,0.0329
3.6500,1.1100,0.0334,0.0334
3.6500,1.1600,0.0340,0.0340
3.6500,1.2100,0.0334,0.0334
3.7000,1.2600,0.0329,0.0329
3.7000,1.3100,0.0334,0.0334
3.7000,1.3600,0.0340,0.0340
3.7000,1.4100,0.0340,0.0340
3.7000,1.4600,0.0334,0.0334
3.7000,1.5100,0.0329,0.0329
3.7500,1.5600,0.0329,0.0329
3.7500,1.6100,0.0334,0.0334
3.7500,1.6600,0.0340,0.0340
3.7500,1.7100,0.0334,0.0334
3.8000,1.7600,0.0325,0.0325
3.8000,1.8100,0.0325,0.0325
3.8000,1.8600,0.0325,0.0325
3.8000,1.9100,0.0325,0.0325
3.8000,1.9600,0.0326,0.0326
3.8000,2.0100,0.0329,0.0329
3.8500,2.0600,0.0309,0.0309
3.8500,2.1100,0.0316,0.0316
3.8500,2.1600,0.0325,0.0325
3.8500,2.2100,0.0325,0.0325
3.8500,2.2600,0.0325,0.0325
3.8500,2.3100,0.0325,0.0325
3.8500,2.3600,0.0325,0.0325
3.8500,2.4100,0.0325,0.0325
3.8500,2.4600,0.0316,0.0316
3.8500,2.5100,0.0309,0.0309
3.8500,2.5600,0.0304,0.0304
3.8500,2.6100,0.0301,0.0301
3.8500,2.6600,0.0300,0.0300
3.8500,2.7100,0.0300,0.0300
3.8500,2.7600,0.0300,0.0300
3.8500,2.8100,0.0300,0.0300
3.8500,2.8600,0.0300,0.0300
3.8500,2.9100,0.0300,0.0300
3.8500,2.9600,0.0300,0.0300
3.9000,3.0100,0.0326,0.0326
3.9000,3.0600,0.0329,0.0329
3.9000,3.1100,0.0334,0.0334
3.9000,3.1600,0.0340,0.0340
3.9000,3.2100,0.0348,0.0348
3.9000,3.2600,0.0350,0.0350
3.9000,3.3100,0.0350,0.0350
3.9000,3.3600,0.0350,0.0350
3.9000,3.4100,0.0351,0.0351
3.9000,3.4600,0.0354,0.0354
3.9000,3.5100,0.0358,0.0358
3.9000,3.5600,0.0364,0.0364
3.9000,3.6100,0.0372,0.0372
3.9000,3.6600,0.0375,0.0375
3.9000,3.7100,0.0375,0.0375
3.9000,3.7600,0.0375,0.0375
3.9000,3.8100,0.0376,0.0376
3.9000,3.8600,0.0378,0.0378
3.9000,3.9100,0.0382,0.0382
3.8500,3.9600,0.0407,0.0407
3.8500,4.0100,0.0403,0.0403
3.8500,4.0600,0.0401,0.0401
3.8500,4.1100,0.0400,0.0400
3.8500,4.1600,0.0400,0.0400
3.8500,4.2100,0.0400,0.0400
3.8000,4.2600,0.0425,0.0425
3.8000,4.3100,0.0425,0.0425
3.7500,4.3600,0.0443,0.0443
3.7500,4.4100,0.0437,0.0437
3.7000,4.4600,0.0456,0.0456
3.6500,4.5100,0.0478,0.0478
3.6500,4.5600,0.0476,0.0476
3.6000,4.6100,0.0500,0.0500
3.5500,4.6600,0.0522,0.0522
3.5000,4.7100,0.0535,0.0535
3.4500,4.7100,0.0520,0.0520
3.4000,4.7600,0.0527,0.0527
3.3500,4.7600,0.0515,0.0515
3.3000,4.7600,0.0503,0.0503
3.2500,4.7600,0.0492,0.0492
3.2000,4.8100,0.0503,0.0503
3.1500,4.8100,0.0492,0.0492
3.1000,4.8100,0.0483,0.0483
3.0500,4.8600,0.0498,0.0498
3.0000,4.8600,0.0491,0.0491
2.9500,4.8600,0.0485,0.0485
2.9000,4.9100,0.0506,0.0506
2.8500,4.9100,0.0502,0.0502
2.8000,4.9100,0.0501,0.0501
2.7500,4.9100,0.0500,0.0500
2.7000,4.9100,0.0500,0.0500
2.6500,4.9100,0.0500,0.0500
2.6000,4.9100,0.0500,0.0500
