#x_m,y_m,w_tr_right_m,w_tr_left_m
-4.9,0.009999999999999787,0.3500000000000001,1.0238202294873726
-4.25,0.009999999999999787,0.4,0.9854960132182442
-4.199999999999999,-0.040000000000000036,0.3500000000000001,1.0238202294873726
-3.9000000000000004,-0.040000000000000036,0.40178344238091007,1.0
-3.8499999999999996,-0.08999999999999986,0.35764732189829535,1.05
-3.5999999999999996,-0.08999999999999986,0.4071067811865476,1.0341664064126335
-3.5500000000000007,-0.13999999999999968,0.36708320320631677,1.0729530217745982
-3.0999999999999996,-0.13999999999999968,0.40178344238091007,1.0238202294873726
-3.0500000000000007,-0.1900000000000004,0.35764732189829535,1.0647344063956181
-2.3499999999999996,-0.1900000000000004,0.40178344238091007,1.0
-2.3000000000000007,-0.2400000000000002,0.35764732189829535,1.05
-1.75,-0.2400000000000002,0.4,0.9980754985747171
-1.6999999999999993,-0.29000000000000004,0.3500000000000001,1.0341664064126335
-1.0999999999999996,-0.29000000000000004,0.4,0.9854960132182442
-1.0500000000000007,-0.33999999999999986,0.3500000000000001,1.0238202294873726
-0.5999999999999996,-0.33999999999999986,0.40178344238091007,1.0
-0.5500000000000007,-0.39000000000000057,0.35764732189829535,1.05
0.05000000000000071,-0.39000000000000057,0.4516648189186455,1.0647344063956181
0.09999999999999964,-0.4400000000000004,0.4071067811865476,1.1221462653327892
0.4499999999999993,-0.4400000000000004,0.45,1.2231546211727817
0.5,-0.39000000000000057,0.5,1.1983324063771696
0.75,-0.39000000000000057,0.50156097709407,1.3224980739587953
0.8000000000000007,-0.33999999999999986,0.5558621384311845,1.3101242188104618
1.1500000000000004,-0.33999999999999986,0.6219544457292887,1.5384776310850237
1.1999999999999993,-0.29000000000000004,0.682344135219425,1.5398369492974098
1.4000000000000004,-0.29000000000000004,0.7000000000000001,1.691230775173988
1.4499999999999993,-0.2400000000000002,0.75,1.7000000000000002
1.5999999999999996,-0.2400000000000002,0.75,1.8219095173922946
1.6500000000000004,-0.1900000000000004,0.801135777277262,1.8360009363293828
1.8500000000000014,-0.1900000000000004,0.8280514172678478,2.0070543990118654
1.8999999999999986,-0.13999999999999968,0.8884864324004713,2.0264780248263685
2.0,-0.13999999999999968,0.9,2.1150569351466646
2.0500000000000007,-0.08999999999999986,0.9509996003196804,2.137724348649781
2.1999999999999993,-0.08999999999999986,0.9658988901172164,2.2739075352467504
2.25,-0.040000000000000036,1.0238202294873726,2.3000000000000003
2.3500000000000014,-0.040000000000000036,1.0462912017836261,2.392582403567252
2.3999999999999986,0.009999999999999787,1.1,2.4212129648375558
2.5500000000000007,0.009999999999999787,1.10089257261219,2.5622543562723425
2.6000000000000014,0.05999999999999961,1.1534441853748634,2.5935272592460574
2.6499999999999986,0.05999999999999961,1.1577379737113251,2.6410882339705486
2.6999999999999993,0.11000000000000032,1.2132745950421557,2.6740544715926102
2.75,0.11000000000000032,1.220690632574555,2.7220026472523156
2.8000000000000007,0.16000000000000014,1.2132745950421557,2.756550343115585
2.8000000000000007,0.96,1.2508062419270825,2.6500000000000004
2.8500000000000014,1.0099999999999998,1.2033296378372909,2.7004166377354997
2.8500000000000014,1.46,1.2890248582070705,2.7413812651491103
2.8999999999999986,1.5099999999999998,1.2524174696260024,2.799193443462347
2.8999999999999986,2.41,1.4000000000000001,3.0771289581536565
2.8500000000000014,2.46,1.4500000000000002,3.0541019662496844
2.8500000000000014,2.8600000000000003,1.495132307101624,3.251056180912941
2.8000000000000007,2.91,1.55,3.236240942017385
2.8000000000000007,3.1599999999999993,1.55,3.38001358693144
2.75,3.21,1.6,3.3704904304465906
2.75,3.46,1.605911855254592,3.5288379438153292
2.6999999999999993,3.5100000000000007,1.660229578391266,3.524264635194589
2.6999999999999993,3.5599999999999996,1.6659603251337503,3.5577843381920666
2.5500000000000007,3.71,1.7155644370746375,3.5538941345086275
2.6000000000000014,3.7600000000000007,1.7597329924045981,3.6246018906380812
2.6000000000000014,4.11,1.75,3.881506905411015
2.6499999999999986,4.159999999999999,1.8,3.9520583250938603
