#x_m,y_m,w_tr_right_m,w_tr_left_m
5.800000000000001,0.9000000000000001,1.6,0.6604686356149273
5.800000000000001,0.95,1.6,0.6300537618869138
5.850000000000001,1.0000000000000002,1.55,0.6433981132056603
5.850000000000001,1.1000000000000003,1.5527007313648906,0.5944271909999159
5.899999999999999,1.1500000000000001,1.5062391868188443,0.6192388155425118
5.899999999999999,1.45,1.55,0.5514693182963202
5.949999999999999,1.5000000000000002,1.5,0.6000000000000001
5.949999999999999,1.55,1.5,0.6000000000000001
5.899999999999999,1.6000000000000003,1.5439088914585775,0.55
5.899999999999999,2.75,1.5439088914585775,0.55
5.949999999999999,2.8000000000000007,1.5,0.6000000000000001
5.949999999999999,3.1000000000000005,1.5,0.6013878188659973
5.899999999999999,3.1500000000000004,1.55,0.5558621384311845
5.899999999999999,3.45,1.5741664813991314,0.6394147114027968
5.850000000000001,3.500000000000001,1.6319679086361658,0.617877987534291
5.850000000000001,4.2,1.7000000000000002,0.6219544457292887
5.899999999999999,4.250000000000001,1.6500000000000001,0.6617692030835672
5.899999999999999,4.750000000000001,1.6500000000000001,0.6055385138137418
5.949999999999999,4.800000000000001,1.6,0.6513148795220224
5.949999999999999,6.050000000000001,1.6319679086361658,0.6000000000000001
6.0,6.1000000000000005,1.59274932307477,0.65
6.0,6.650000000000001,1.6,0.5860022573334674
6.050000000000001,6.7,1.55,0.6219544457292887
6.050000000000001,7.05,1.5527007313648906,0.5558621384311845
6.100000000000001,7.1000000000000005,1.5062391868188443,0.6013878188659973
6.100000000000001,7.2,1.5172781845386247,0.6000000000000001
6.149999999999999,7.250000000000001,1.4755280904564705,0.617877987534291
6.149999999999999,7.3500000000000005,1.495132307101624,0.573212459828649
6.199999999999999,7.400000000000001,1.4500000000000002,0.5944271909999159
6.199999999999999,7.750000000000001,1.4564168070250298,0.50156097709407
6.25,7.8,1.411724276862369,0.55
6.25,8.35,1.4500000000000002,0.573212459828649
6.199999999999999,8.4,1.5,0.5381527307120105
6.199999999999999,8.6,1.5,0.617877987534291
6.149999999999999,8.65,1.55,0.6013878188659973
6.149999999999999,8.7,1.55,0.6300537618869138
6.100000000000001,8.75,1.6,0.6219544457292887
6.100000000000001,8.8,1.6006577808748212,0.65524865872714
6.050000000000001,8.85,1.6525624189766637,0.65524865872714
6.050000000000001,8.9,1.6557607215607946,0.6924716620639604
5.949999999999999,9.0,1.7651876428063382,0.7124228365658294
5.949999999999999,9.05,1.771834935510066,0.7547511554864494
5.65,9.35,2.1,0.9257650672131263
5.6,9.35,2.15,0.9165525060596439
5.550000000000001,9.4,2.2,0.9589678312014173
5.5,9.4,2.25,0.9539936203984454
5.449999999999999,9.45,2.3000000000000003,1.0009611831257688
5.4,9.45,2.35,1.0
5.300000000000001,9.55,2.45,1.1
5.199999999999999,9.55,2.5500000000000003,1.1
5.15,9.6,2.6,1.1500000000000001
